"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2523","Test Case 8: Verify All products and product details page","chromium","2026-08-19","passed","2026-08-19","Products Page Tests","ui/tests/products.spec.ts","",""
"","1213","Test Case 11: Verify Subscription in Cart page","chromium","2026-08-19","passed","2026-08-19","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","1027","Test Case 3: Login User with incorrect email and password:","chromium","2026-08-19","passed","2026-08-19","","ui/tests/loging.spec.ts","",""
"","7114","Test Case 14: Place Order: Register while Checkout","chromium","2026-08-19","passed","2026-08-19","E2E Tests","ui/tests/E2E.spec.ts","",""
"","627","has title","chromium","2026-08-19","passed","2026-08-19","","api/tests/example.spec.ts","",""
"","1310","Test Case 17: Remove Products From Cart","chromium","2026-08-19","passed","2026-08-19","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","1855","seed using loginPage fixture","chromium","2026-08-19","passed","2026-08-19","seed for logged in user","ui/tests/seed.spec.ts","",""
"","706","get started link","chromium","2026-08-19","passed","2026-08-19","","api/tests/example.spec.ts","",""
"","1084","Test Case 5: Register User with existing email:","chromium","2026-08-19","passed","2026-08-19","","ui/tests/signup.spec.ts","",""
"","2431","Test Case 13: Verify Product quantity in Cart","chromium","2026-08-19","passed","2026-08-19","E2E Tests","ui/tests/E2E.spec.ts","",""
"","1548","Test Case 2: Login User with correct email and password","chromium","2026-08-19","passed","2026-08-19","","ui/tests/loging.spec.ts","",""
"","3577","Test Case 1: Register User","chromium","2026-08-19","passed","2026-08-19","E2E Tests","ui/tests/E2E.spec.ts","",""
"","817","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","2026-08-19","passed","2026-08-19","Home Page Tests.","ui/tests/home.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","2026-08-19","skipped","2026-08-19","Login tests","ui/tests/testCases.spec.ts","",""
"","1853","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","2026-08-19","passed","2026-08-19","Home Page Tests.","ui/tests/home.spec.ts","",""
"","0","should submit the contact form successfully","chromium","2026-08-19","skipped","2026-08-19","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","1897","should log out successfully","chromium","2026-08-19","passed","2026-08-19","Login Page Tests","ui/tests/loging.spec.ts","",""
